,sim_content,sin_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,stop_word_ratio,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,is_mail,comment_duplication,classifier_val
1637,0.33021637210980953,0.2651266378115936,1.5781916968974787,0.0,1,4.333833913844431,1.0,0,0.0,12.278590713687068,0.0,0,0,0,0,0.0,0
1638,0.46329524876564554,0.3145340847882343,2.02747883622407,0.0,1,4.927510536586733,0.0,0,0.125,12.186634026480355,0.0,0,0,0,0,0.0,0
1639,0.43328855120297816,0.2987236708987582,2.620368488665935,0.0666666666666666,3,5.622933675070447,4.0,0,0.0,12.145430032862821,3.0,1,1,0,0,0.0,1
1640,0.42622554234067106,0.35088719096965865,2.555740116619627,0.0,2,5.478401181550139,0.0,1,0.1428571428571428,12.132189678681295,2.0,0,0,0,0,0.0,0
1641,0.404051432682739,0.25633664168166886,2.8409786528159673,0.0,1,5.898463947842023,0.0,0,0.0526315789473684,12.081428384770595,1.0,0,0,0,0,0.0,0
1642,0.3553888331286414,0.2587856174398559,1.3630699522746974,0.0,1,3.6691356740459584,0.0,0,0.0,12.078131973443476,0.0,0,0,0,0,0.0,0
1643,0.3265848648314181,0.2138322914184531,1.3630699522746974,0.0,1,3.392006543529445,0.0,0,0.0,12.065501894108177,1.0,0,0,0,0,0.0,0
1644,0.5280338925640584,0.4495487483643908,2.02747883622407,0.0,1,4.604090037328765,0.0,0,0.125,12.060790520496214,1.0,0,0,0,0,0.0,0
1645,0.46856366258873106,0.33052377498778385,2.13926381845669,0.0,1,4.604090037328765,0.0,0,0.0,12.049058670172268,2.0,0,0,0,0,0.0,0
1646,0.4988787623149452,0.3698961297024172,2.7373359446348124,0.0588235294117647,1,5.811174204148121,0.0,1,0.1176470588235294,12.031855281749394,2.0,0,0,0,0,0.0,0
1647,0.4697583905909218,0.35226875603124225,2.13926381845669,0.0,1,4.7077535534179304,0.0,0,0.1111111111111111,11.976166147916295,1.0,0,0,0,0,0.0,0
1648,0.39300349146674673,0.3746089513580058,1.5781916968974787,0.0,1,3.791177848480098,0.0,0,0.16819047619047692,11.944175564993447,0.0,0,0,0,0,0.0,0
1649,0.5821905792651901,0.4608758709790248,3.1317391325847916,0.0,4,6.466832705983368,3.0,0,0.0384615384615384,11.91117884212046,2.0,0,0,0,0,0.0,0
1650,0.40340045297990534,0.3796268419790397,2.02747883622407,0.0,1,4.291353431688838,0.0,0,0.16819047619047692,11.897081267548556,1.0,0,0,0,0,0.0,0
1651,0.4618937024576682,0.3205392132772625,1.9003576164128004,0.1111111111111111,1,4.493597520941664,1.0,0,0.0,11.862748775818668,0.0,0,0,0,0,0.0,0
1652,0.5377214040571504,0.3183961728534984,2.3289757694870814,0.0,1,5.297458876789701,0.0,0,0.0909090909090909,11.856125145295831,0.0,0,0,0,0,0.0,0
1653,0.534272081862296,0.3473423100268382,1.9003576164128004,0.0,1,4.247743390050677,0.0,0,0.1428571428571428,11.811909241458142,1.0,0,0,0,0,0.0,0
1654,0.48915026094768244,0.2916936879370582,2.02747883622407,0.1111111111111111,1,4.493597520941664,0.0,0,0.0,11.811091471263582,0.0,0,0,0,0,0.0,0
1655,0.5468346515277873,0.35297724590073687,1.5781916968974787,0.0,1,3.9582168355531064,0.0,0,0.16819047619047692,11.785485314033835,1.0,0,0,0,0,0.0,0
1656,0.33385787576145365,0.273517226496132,2.02747883622407,0.0,1,4.53124617819911,0.0,0,0.125,11.761526784156988,0.0,0,0,0,0,0.0,0
1657,0.5395967375898741,0.3875197288958505,2.41094662751904,0.0833333333333333,1,5.199521720558598,0.0,0,0.0,11.759405611510514,3.0,0,0,0,0,0.0,0
1658,0.4284653558045182,0.2968056775256931,1.5781916968974787,0.0,1,3.9044624185856667,0.0,0,0.16819047619047692,11.708555484793957,0.0,0,0,0,0,0.0,0
1659,0.48825682416221977,0.3536148077201746,1.9003576164128004,0.0,1,4.773488741708944,0.0,0,0.0,11.704251018418073,2.0,0,0,0,0,0.0,1
1660,0.47723491219490616,0.3097160123566872,2.8886801200898704,0.0999999999999999,1,5.932247969109605,0.0,0,0.1,11.703202425125086,1.0,0,0,0,0,0.0,0
1661,0.3013098834546401,0.17421822778065668,2.13926381845669,0.0,1,4.740939870241872,1.0,1,0.0,11.666535912282342,1.0,0,0,0,0,0.0,0
1662,0.35638885544216825,0.282746284476126,2.13926381845669,0.0,1,4.773488741708944,0.0,0,0.0,11.647929098825358,0.0,0,0,0,0,0.0,0
1663,0.5193730838479457,0.46745436188883194,1.9003576164128004,0.0,1,4.415642643560511,0.0,0,0.0,11.638647911750674,0.0,0,0,0,0,0.0,0
1664,0.402632542524037,0.337946313575892,1.08399268904421,0.0,1,3.4660843942710127,1.0,0,0.0,11.63583121624826,0.0,0,0,0,0,0.0,0
1665,0.3988936187430146,0.3160754368708291,2.02747883622407,0.0,1,4.897796176568602,2.0,0,0.0,11.612174822417586,2.0,0,0,0,0,0.0,0
1666,0.3103520105469281,0.2296721079211768,1.3630699522746974,0.0,1,3.848830989409324,0.0,0,0.16819047619047692,11.594462430089898,0.0,0,0,0,0,0.0,0
1667,0.3669545493793968,0.2839360099783902,1.08399268904421,0.0,1,3.0532973033855715,0.0,0,0.16819047619047692,11.563085465192648,0.0,0,0,0,0,0.0,0
1668,0.4494378927745324,0.28756662626997337,1.3630699522746974,0.0,1,3.731340518499294,0.0,0,0.0,11.843856319453728,0.0,0,0,0,0,0.0,0
1669,0.41589394144290454,0.31163332958546053,2.486198709294026,0.0769230769230768,1,5.199521720558598,0.0,1,0.0,11.543672777722069,2.0,0,0,0,0,0.0,0
1670,0.41215310511278175,0.28484442408098937,2.8409786528159673,0.0,3,6.363447578335748,4.0,1,0.0,11.457039429321332,1.0,1,1,0,0,0.0,1
1671,0.41150682603198296,0.3508496392907117,2.13926381845669,0.0,1,4.985440800681518,0.0,1,0.1111111111111111,11.453790603293003,0.0,0,0,0,0,0.0,0
1672,0.3965267029340119,0.38227402330831156,1.3630699522746974,0.0,1,3.6691356740459584,0.0,0,0.16819047619047692,11.452892085071896,0.0,0,0,0,0,0.0,0
1673,0.5106088565913095,0.3776068704180291,1.7530900455565608,0.0,1,4.415642643560511,0.0,0,0.1666666666666666,11.446721265635157,0.0,0,0,0,0,0.0,0
1674,0.4691764681458901,0.36763626892083606,1.9003576164128004,0.0,1,4.568064377821367,0.0,0,0.0,11.441766827986566,1.0,0,0,0,0,0.0,0
