,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam
6102,0.09901746013161057,0.21813732457110568,1.567510066475342,0.0,3,3.6888794541139363,0.0,1,20.085145913279124,0.0,0,0,0,0.0,0
6103,0.3033789462512815,0.35174455206112004,2.652792475659107,0.1666666666666666,1,5.108366782589594,0.0,0,20.048160906059188,0.0,0,0,0,0.0,0
6104,0.27988098312003296,0.3648436901670724,2.4039818902358454,0.0999999999999999,3,4.762173934797756,0.0,0,20.0089350866884,0.0,0,0,0,0.0,0
6105,0.23997464550069716,0.32392111144962915,1.7815818553180407,0.0,1,3.912023005428146,0.0,1,20.003886444868847,0.0,0,0,0,0.0,0
6106,0.13739427786770592,0.2626448268974179,1.6833866671013589,0.0,1,3.9889840465642745,0.0,0,19.92939741434448,0.0,0,0,0,0.0,0
6107,0.1086843861587052,0.2416782416540595,1.011389276208988,0.0,1,2.9444389791664403,0.0,0,19.857082826631625,0.0,0,0,0,0.0,0
6108,0.1313580779553524,0.2917781316090829,1.6833866671013589,0.2857142857142857,1,3.6635616461296463,0.0,0,19.760680462778197,0.0,0,0,0,0.0,0
6109,0.209993096440102,0.2668372268144026,2.517770443339503,0.125,1,4.890349128221754,0.0,0,19.71949917052349,0.0416666666666666,0,0,0,0.0,0
6110,0.12161698819540133,0.33281925157755615,1.2493667550944338,0.0,1,3.295836866004329,0.0,1,19.716156595913745,0.0,0,0,0,0.0,0
6111,0.20649242586450622,0.26915466867332716,2.517770443339503,0.1666666666666666,3,4.77912349311153,0.0,0,19.613061093562237,0.0,0,0,0,0.0,0
6112,0.10296441440781934,0.07783063407680937,1.011389276208988,0.0,1,3.044522437723423,0.0,0,19.578399476629386,0.0,0,0,0,0.0,0
6113,0.39093484345568597,0.3513400317603916,2.7755654757958035,0.1081081081081081,3,5.108366782589594,0.0,0,19.569889394644083,0.0,0,0,0,0.0,0
6114,0.07534785984955926,0.19831085388826225,1.7815818553180407,0.0,1,3.970291913552122,0.0,0,19.49441835857519,0.0,0,0,0,0.0,0
6115,0.13928359356051428,0.22717177091809476,1.567510066475342,0.0,1,3.6888794541139363,0.0,0,19.47104934846542,0.0,0,0,0,0.0,0
6116,0.22091017366618296,0.19076980964446744,2.0078369533566427,0.0,2,4.07753744390572,0.0,0,19.268155922748385,0.0,0,0,0,0.0,0
6117,0.23813410104144644,0.2461920793264237,1.567510066475342,0.0,1,3.4965075614664802,0.0,0,19.106095032415244,0.0,0,0,0,0.0,0
6118,0.08386886434634976,0.07108614260025216,1.426888666448961,0.0,1,3.5263605246161616,0.0,0,19.080756694705048,0.0,0,0,0,0.0,0
6119,0.11857481046492047,0.13462520588434296,1.6833866671013589,0.0,1,3.6109179126442243,2.0,0,19.054661779476753,0.0,0,0,0,0.0,0
6120,0.14596287785512327,0.459221502768938,1.2493667550944338,0.0,1,3.4011973816621555,0.0,1,18.91141028027145,0.0,0,0,0,0.0,0
6121,0.1697843930396453,0.28929446052953295,1.567510066475342,0.0,1,3.58351893845611,0.0,0,18.85370622022263,0.0,0,0,0,0.0,0
6122,0.22667004014176168,0.2805914973671241,2.172002912771959,0.0714285714285714,1,4.532599493153256,0.0,0,18.701232459026834,0.0,0,0,0,0.0,0
6123,0.2506871181719,0.3465045511392184,2.067766531677414,0.0,3,4.276666119016055,0.0,1,18.62115299383343,0.0,0,0,0,0.0,0
6124,0.21879691034350335,0.295921472555157,1.8665493990914737,0.0,1,4.060443010546419,1.0,0,18.512801104719795,0.0,0,0,0,0.0,0
